negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
R,40.0,2.05,1.39,-1.18,2.18,17.87,0.54
R,50.0,3.79,2.49,-1.99,4.08,17.87,0.94
R,60.0,4.55,2.53,0.26,5.19,17.55,0.83
R,70.0,4.36,3.01,-0.25,5.29,17.61,0.51
R,80.0,4.59,2.93,-0.3,5.43,17.24,0.85
R,90.0,5.21,3.81,1.8,6.2,17.37,0.68
R,100.0,5.49,4.09,5.49,4.09,17.64,0.78
Q,0.0,4.11,0.73,-4.11,0.73,19.5,0.61
Q,10.0,2.39,0.68,-2.39,0.68,18.96,0.65
Q,20.0,1.95,1.28,-1.82,1.45,18.34,0.49
Q,30.0,2.41,1.48,-2.14,1.84,17.8,0.43
Q,40.0,2.68,1.73,-0.79,3.09,17.49,0.51
Q,50.0,2.68,2.25,0.44,3.47,17.61,0.58
Q,60.0,4.42,3.96,1.78,5.66,17.33,0.77
Q,70.0,4.2,3.08,0.13,5.21,17.28,0.78
Q,80.0,4.35,3.98,-0.41,5.88,17.29,0.55
Q,90.0,4.41,3.25,3.72,4.02,17.45,0.75
Q,100.0,6.4,5.76,6.4,5.76,17.77,0.95
Z,0.0,3.58,1.31,-3.58,1.31,19.54,0.71
Z,10.0,1.98,0.59,-1.98,0.59,19.24,0.45
Z,20.0,2.16,1.24,-2.04,1.43,18.79,0.61
Z,30.0,2.2,1.39,-2.13,1.5,18.32,0.49
Z,40.0,2.37,1.69,-0.65,2.83,18.32,0.94
Z,50.0,2.91,2.34,0.28,3.72,18.04,0.73
Z,60.0,3.78,2.55,-0.52,4.53,17.97,1.02
Z,70.0,5.27,2.81,0.21,5.97,17.91,1.01
Z,80.0,6.2,4.27,0.72,7.49,17.58,0.91
Z,90.0,4.4,2.79,1.88,4.86,17.74,0.69
Z,100.0,5.85,4.16,5.85,4.16,17.88,1.09
S,0.0,3.83,1.07,-3.83,1.07,19.15,0.41
S,10.0,2.13,0.73,-2.13,0.73,19.0,0.43
S,20.0,2.39,1.04,-2.39,1.04,18.55,0.41
S,30.0,1.77,1.36,-1.49,1.66,18.02,0.43
S,40.0,2.28,1.92,-0.93,2.83,18.26,0.66
S,50.0,3.53,1.9,-1.03,3.87,18.02,0.96
S,60.0,3.58,2.42,-0.71,4.26,18.07,0.77
S,70.0,4.3,3.15,-0.85,5.26,17.4,0.67
S,80.0,5.37,3.37,-0.82,6.29,17.49,0.72
S,90.0,5.18,4.1,1.86,6.34,17.64,0.78
S,100.0,5.74,4.88,5.74,4.88,17.85,0.91
O,0.0,4.44,0.93,-4.44,0.93,18.64,0.4
O,10.0,2.62,0.69,-2.62,0.69,18.64,0.39
O,20.0,2.76,1.14,-2.57,1.52,18.39,0.35
O,30.0,2.58,1.66,-2.18,2.16,18.05,0.68
O,40.0,2.76,2.04,-2.47,2.38,17.95,0.58
O,50.0,2.32,1.73,-1.71,2.33,17.93,0.8
O,60.0,3.85,3.03,0.07,4.9,17.73,0.67
O,70.0,5.75,3.46,-0.37,6.7,17.33,0.73
O,80.0,5.4,3.22,0.23,6.29,17.05,0.88
O,90.0,4.06,3.19,1.15,5.03,17.56,0.69
O,100.0,5.41,4.73,5.41,4.73,17.81,1.11
I,0.0,3.77,1.01,-3.77,1.01,19.09,0.84
I,10.0,2.09,0.73,-2.09,0.73,19.12,0.46
I,20.0,2.02,1.08,-1.92,1.24,18.38,0.36
I,30.0,2.3,1.32,-2.13,1.58,18.06,0.5
I,40.0,2.28,1.65,-1.21,2.54,18.0,0.62
I,50.0,2.94,2.2,-1.65,3.28,17.9,0.75
I,60.0,3.74,2.52,-1.04,4.39,17.95,0.69
I,70.0,3.13,2.92,-0.37,4.26,17.51,0.56
I,80.0,4.36,3.49,-0.37,5.57,17.53,0.87
I,90.0,5.64,4.25,2.35,6.66,17.47,0.77
I,100.0,5.86,4.54,5.86,4.54,17.58,0.87
N,0.0,7.72,1.23,-7.72,1.23,19.25,0.3
N,10.0,4.49,0.77,-4.49,0.77,19.01,0.4
N,20.0,2.84,1.44,-2.77,1.57,18.56,0.49
N,30.0,2.6,1.99,-2.45,2.16,17.94,0.41
N,40.0,3.89,2.27,-3.1,3.26,17.48,0.49
N,50.0,3.62,2.28,-2.18,3.68,17.4,0.57
N,60.0,4.27,3.34,-0.81,5.36,17.3,0.72
N,70.0,5.15,3.91,-3.57,5.38,17.28,0.72
N,80.0,5.19,3.41,-1.21,6.09,17.4,0.61
N,90.0,6.59,4.47,0.47,7.95,17.55,1.37
N,100.0,6.41,5.57,6.41,5.57,17.65,1.0
A,0.0,5.49,1.07,-5.49,1.07,19.13,0.22
A,10.0,3.0,0.77,-3.0,0.77,18.73,0.47
A,20.0,3.21,1.24,-3.21,1.24,18.11,0.38
A,30.0,2.44,1.43,-1.55,2.37,18.08,0.65
A,40.0,2.61,1.54,-1.04,2.84,17.76,0.51
A,50.0,2.74,1.73,-0.63,3.18,17.56,0.47
A,60.0,2.76,2.22,-0.69,3.48,17.71,0.84
A,70.0,4.17,3.86,0.39,5.67,17.38,0.63
A,80.0,3.98,3.17,-1.85,4.74,17.35,0.75
A,90.0,5.62,3.64,2.46,6.22,17.78,1.16
A,100.0,5.87,4.47,5.87,4.47,17.6,0.91
G,0.0,3.75,0.77,-3.75,0.77,19.02,0.35
G,10.0,2.34,0.78,-2.34,0.78,18.63,0.36
G,20.0,2.5,1.41,-2.48,1.43,18.04,0.31
G,30.0,2.45,1.94,-2.02,2.38,17.85,0.56
G,40.0,3.0,1.95,-1.32,3.32,17.77,0.58
G,50.0,3.32,1.98,-0.55,3.82,17.57,0.55
G,60.0,4.28,3.03,-1.57,5.0,17.63,0.68
G,70.0,3.88,3.18,0.47,4.99,17.46,0.54
G,80.0,5.59,3.13,-1.62,6.2,17.52,0.73
G,90.0,5.74,5.74,4.88,6.49,17.58,0.75
G,100.0,6.47,4.68,6.47,4.68,17.76,0.92
B,0.0,3.64,0.94,-3.64,0.94,19.73,0.41
B,10.0,2.14,0.89,-2.14,0.89,18.95,0.4
B,20.0,2.08,1.56,-2.08,1.56,18.47,0.73
B,30.0,2.78,1.7,-2.2,2.4,18.1,0.64
B,40.0,2.58,1.7,-0.53,3.04,17.97,0.51
B,50.0,3.34,2.66,-1.21,4.1,17.94,0.6
B,60.0,3.75,3.02,-0.98,4.72,17.81,0.64
B,70.0,4.48,2.57,-0.2,5.16,17.73,0.74
B,80.0,5.52,4.24,-0.15,6.96,17.5,0.69
B,90.0,4.6,3.47,2.12,5.36,17.75,0.94
B,100.0,6.63,4.46,6.63,4.46,17.99,0.52
P,0.0,5.39,0.86,-5.39,0.86,19.36,0.38
P,10.0,3.09,1.01,-3.09,1.01,18.92,0.36
P,20.0,3.02,1.2,-3.02,1.2,18.27,0.35
P,30.0,2.86,1.74,-2.68,2.0,17.94,0.67
P,40.0,3.24,1.78,-1.83,3.21,17.63,0.66
P,50.0,3.88,2.79,-1.87,4.4,17.69,0.62
P,60.0,4.25,2.92,-2.05,4.73,17.38,0.63
P,70.0,4.96,4.04,-1.36,6.25,17.33,0.65
P,80.0,5.4,4.22,-0.92,6.79,17.34,0.83
P,90.0,5.16,2.92,-0.92,5.85,17.3,0.69
P,100.0,8.84,5.0,8.84,5.0,17.68,0.84
