negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
22,70.0,10.03,2.11,-10.03,2.11,105.6,1.6
22,80.0,6.85,1.99,-6.85,1.99,105.42,1.06
22,90.0,4.24,1.83,-4.14,2.04,105.56,1.24
22,100.0,1.1,1.84,1.1,1.84,105.51,1.76
24,0.0,28.81,0.46,-28.81,0.46,105.3,1.38
24,10.0,26.17,0.56,-26.17,0.56,105.57,1.27
24,20.0,23.54,0.62,-23.54,0.62,104.83,1.59
24,30.0,21.53,1.19,-21.53,1.19,105.27,1.39
24,40.0,18.83,1.66,-18.83,1.66,105.21,1.75
24,50.0,16.31,1.74,-16.31,1.74,104.56,1.46
24,60.0,13.76,1.8,-13.76,1.8,106.04,1.56
24,70.0,10.82,1.81,-10.82,1.81,105.31,1.76
24,80.0,6.68,1.84,-6.68,1.84,103.96,1.45
24,90.0,3.65,1.81,-3.37,2.28,108.0,2.47
24,100.0,1.0,1.42,1.0,1.42,107.91,1.44
