negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
17,80.0,2.67,1.65,2.44,1.97,10.82,0.78
17,90.0,4.22,1.47,4.22,1.47,10.77,0.98
17,100.0,45.15,11.81,45.15,11.81,10.07,0.77
18,0.0,16.39,1.3,-16.39,1.3,9.96,0.83
18,10.0,14.33,1.59,-14.33,1.59,10.06,0.68
18,20.0,12.04,1.34,-12.04,1.34,10.11,0.81
18,30.0,10.82,2.57,-10.82,2.57,10.15,0.72
18,40.0,11.33,4.49,-11.33,4.49,10.48,0.83
18,50.0,11.84,1.37,-11.84,1.37,10.15,0.73
18,60.0,8.79,1.33,-8.79,1.33,10.83,0.69
18,70.0,4.69,2.48,-4.67,2.51,10.88,0.6
18,80.0,2.79,1.7,-1.65,2.83,10.97,0.97
18,90.0,5.94,8.18,5.94,8.18,11.7,0.71
18,100.0,42.81,14.81,42.81,14.81,10.53,1.02
20,0.0,14.6,1.03,-14.6,1.03,10.33,0.72
20,10.0,12.67,1.6,-12.67,1.6,10.11,0.54
20,20.0,10.67,2.0,-10.67,2.0,10.16,0.57
20,30.0,8.41,1.84,-8.41,1.84,10.39,0.61
20,40.0,7.03,4.47,-6.96,4.58,10.03,0.64
20,50.0,12.09,1.13,-12.09,1.13,10.27,0.59
20,60.0,8.27,1.8,-8.27,1.8,10.74,0.74
20,70.0,4.52,1.93,-4.52,1.93,10.59,0.6
20,80.0,2.17,1.51,-1.49,2.19,11.2,0.68
20,90.0,14.25,15.5,14.25,15.5,10.81,0.9
20,100.0,41.28,16.53,41.28,16.53,10.96,0.64
22,0.0,1.35,0.0,-1.35,0.0,10.28,0.45
22,10.0,0.99,0.1,-0.69,0.72,9.18,0.41
22,20.0,0.91,0.62,-0.82,0.73,8.72,0.33
22,30.0,1.71,0.98,-1.69,1.01,8.86,0.44
22,40.0,1.8,1.48,-0.97,2.12,8.92,0.36
22,50.0,1.63,1.29,-1.14,1.73,9.5,0.32
22,60.0,1.32,0.85,0.18,1.56,9.51,0.35
22,70.0,1.96,1.25,0.4,2.29,9.91,0.36
22,80.0,2.69,2.28,1.41,3.23,10.09,0.52
22,90.0,5.87,5.11,5.87,5.11,11.35,0.93
22,100.0,42.84,14.23,42.84,14.23,10.19,0.62
24,0.0,9.0,0.97,-9.0,0.97,10.39,0.43
24,10.0,7.97,1.28,-7.97,1.28,10.22,0.5
24,20.0,6.81,1.47,-6.81,1.47,9.91,0.37
24,30.0,4.81,2.03,-4.81,2.03,10.71,0.69
24,40.0,4.2,1.59,-4.2,1.59,11.29,0.57
24,50.0,4.52,2.25,-3.45,3.69,10.84,0.93
24,60.0,3.77,1.77,-3.77,1.77,11.08,1.05
24,70.0,1.86,1.58,-1.28,2.07,12.01,0.77
24,80.0,2.17,1.69,1.05,2.54,12.49,1.01
24,90.0,5.79,5.02,5.79,5.02,12.49,0.99
24,100.0,43.59,13.42,43.59,13.42,11.59,0.58
