negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
3,30.0,3.31,1.65,3.31,1.65,4.89,0.4
3,40.0,3.59,2.34,3.56,2.39,5.25,0.34
3,50.0,3.84,4.22,3.21,4.71,5.28,0.31
3,60.0,6.06,4.35,5.96,4.49,5.25,0.44
3,70.0,8.38,2.86,8.38,2.86,5.13,0.32
3,80.0,8.43,5.19,8.24,5.48,5.17,0.4
3,90.0,5.72,5.02,5.72,5.02,4.85,0.35
3,100.0,68.76,20.09,68.76,20.09,4.06,0.38
4,0.0,1.35,0.0,-1.35,0.0,4.96,0.37
4,10.0,2.43,1.17,2.43,1.17,5.01,0.28
4,20.0,2.25,1.06,2.2,1.16,5.02,0.22
4,30.0,6.85,2.23,6.85,2.23,4.86,0.28
4,40.0,9.12,2.01,9.12,2.01,4.62,0.33
4,50.0,10.24,3.03,10.24,3.03,4.97,0.28
4,60.0,10.68,3.91,10.68,3.91,4.94,0.33
4,70.0,9.71,4.05,9.71,4.05,5.31,0.25
4,80.0,8.25,5.03,8.23,5.06,4.81,0.35
4,90.0,7.31,6.42,7.31,6.42,4.95,0.23
4,100.0,66.74,26.35,66.74,26.35,4.01,0.48
6,0.0,1.35,0.0,-1.35,0.0,4.84,0.61
6,10.0,3.27,1.23,3.27,1.23,4.25,0.57
6,20.0,3.32,1.06,3.32,1.06,4.51,0.35
6,30.0,2.65,1.55,2.56,1.7,4.67,0.25
6,40.0,8.37,3.42,8.37,3.42,4.15,0.3
6,50.0,11.24,3.08,11.24,3.08,4.53,0.55
6,60.0,11.44,3.49,11.44,3.49,4.9,0.28
6,70.0,8.53,3.71,8.53,3.71,4.8,0.27
6,80.0,9.05,4.85,9.03,4.88,5.0,0.37
6,90.0,7.36,4.82,7.36,4.82,4.84,0.29
6,100.0,57.9,29.46,57.9,29.46,3.25,0.69
7,0.0,1.35,0.0,-1.35,0.0,3.85,0.27
7,10.0,4.79,2.61,4.79,2.61,5.2,0.19
7,20.0,6.9,1.17,6.9,1.17,4.76,0.33
7,30.0,8.87,1.83,8.87,1.83,5.03,0.28
7,40.0,10.51,2.66,10.51,2.66,4.94,0.24
7,50.0,10.48,2.59,10.48,2.59,4.78,0.29
7,60.0,12.13,3.65,12.13,3.65,4.84,0.21
7,70.0,10.12,3.97,10.12,3.97,4.88,0.41
7,80.0,9.93,3.68,9.93,3.68,4.93,0.25
7,90.0,4.58,4.01,4.58,4.01,4.8,0.34
7,100.0,67.58,27.43,67.58,27.43,4.19,0.41
8,0.0,1.35,0.0,-1.35,0.0,4.76,0.25
8,10.0,5.23,1.15,5.23,1.15,4.75,0.45
8,20.0,7.41,1.94,7.41,1.94,4.48,0.33
8,30.0,7.87,1.75,7.87,1.75,4.96,0.37
8,40.0,9.35,2.31,9.35,2.31,4.94,0.28
8,50.0,10.02,2.33,10.02,2.33,4.78,0.26
8,60.0,11.11,4.6,11.11,4.6,5.05,0.42
8,70.0,10.19,4.72,10.19,4.72,4.79,0.35
8,80.0,8.47,3.95,8.47,3.95,5.05,0.32
8,90.0,19.41,21.59,19.41,21.59,4.59,0.55
8,100.0,71.21,24.9,71.21,24.9,3.81,0.52
9,0.0,1.35,0.0,-1.35,0.0,4.97,0.46
9,10.0,2.04,1.13,2.04,1.13,4.53,0.35
9,20.0,2.31,1.33,1.86,1.91,5.06,0.26
9,30.0,2.48,1.61,1.91,2.26,4.96,0.19
9,40.0,3.14,2.55,1.6,3.71,5.12,0.21
9,50.0,3.82,3.35,2.24,4.56,5.11,0.4
9,60.0,4.39,2.81,3.89,3.48,4.84,0.46
9,70.0,6.22,3.9,6.14,4.03,4.99,0.25
9,80.0,5.12,3.42,3.78,4.87,5.08,0.23
9,90.0,22.12,24.59,22.12,24.59,5.12,0.67
9,100.0,57.15,29.54,57.15,29.54,4.26,0.55
