negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
G,100.0,4.91,3.25,4.91,3.25,0.78,0.07
B,0.0,1.8,0.68,-1.8,0.68,0.86,0.08
B,10.0,5.2,1.67,-5.2,1.67,0.84,0.06
B,20.0,8.18,2.64,-8.18,2.64,0.78,0.05
B,30.0,8.87,2.68,-8.87,2.68,0.84,0.09
B,40.0,8.29,3.51,-8.29,3.51,0.79,0.06
B,50.0,6.86,3.99,-6.71,4.23,0.78,0.06
B,60.0,7.18,3.65,-7.18,3.65,0.75,0.05
B,70.0,8.15,4.81,-6.92,6.46,0.73,0.05
B,80.0,7.1,4.4,-5.48,6.31,0.78,0.09
B,90.0,5.56,2.76,-4.4,4.37,0.82,0.09
B,100.0,2.73,3.35,2.73,3.35,0.79,0.08
P,0.0,8.41,3.93,-8.41,3.93,0.79,0.05
P,10.0,6.87,1.96,-6.87,1.96,0.8,0.08
P,20.0,7.47,2.06,-7.47,2.06,0.79,0.08
P,30.0,9.01,3.31,-9.01,3.31,0.77,0.08
P,40.0,9.48,3.87,-9.48,3.87,0.79,0.08
P,50.0,9.53,3.31,-9.53,3.31,0.75,0.07
P,60.0,9.55,4.54,-9.4,4.85,0.8,0.11
P,70.0,8.62,5.04,-7.52,6.56,0.79,0.05
P,80.0,7.11,4.13,-5.67,5.94,0.77,0.09
P,90.0,5.11,3.03,-3.4,4.87,0.76,0.07
P,100.0,3.74,3.48,3.74,3.48,0.8,0.07
