negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
F,80.0,5.89,6.79,-0.03,8.99,61.06,3.51
F,90.0,3.59,3.67,0.21,5.13,60.26,3.27
F,100.0,5.41,13.37,5.41,13.37,62.38,4.66
R,0.0,22.01,1.02,-22.01,1.02,61.7,3.76
R,10.0,19.55,1.55,-19.55,1.55,61.32,3.34
R,20.0,16.65,3.65,-16.65,3.65,62.01,3.47
R,30.0,14.19,4.48,-14.19,4.48,61.41,3.45
R,40.0,12.78,3.09,-11.84,5.7,61.9,3.49
R,50.0,10.69,2.98,-10.69,2.98,60.89,3.89
R,60.0,9.5,4.66,-7.03,7.91,60.68,4.2
R,70.0,7.29,5.77,-6.89,6.24,60.55,3.27
R,80.0,6.79,6.57,-3.74,8.68,61.41,4.28
R,90.0,5.88,9.03,0.53,10.76,60.29,3.57
R,100.0,3.38,4.49,3.38,4.49,60.5,3.93
Q,0.0,21.65,0.89,-21.65,0.89,60.79,2.77
Q,10.0,19.5,1.29,-19.5,1.29,61.15,5.2
Q,20.0,15.75,3.82,-15.75,3.82,60.16,3.02
Q,30.0,13.46,4.87,-13.46,4.87,60.65,3.54
Q,40.0,10.21,3.83,-7.54,7.88,60.73,3.06
Q,50.0,10.58,2.54,-10.58,2.54,61.19,3.19
Q,60.0,9.31,5.98,-9.31,5.98,60.48,2.81
Q,70.0,9.39,7.75,-0.67,12.16,60.18,4.16
Q,80.0,9.54,8.76,-1.3,12.89,60.25,3.21
Q,90.0,9.39,11.29,1.47,14.61,60.54,4.1
Q,100.0,7.22,14.5,7.22,14.5,59.46,4.79
Z,0.0,21.04,0.66,-21.04,0.66,60.4,3.94
Z,10.0,18.56,1.21,-18.56,1.21,60.26,3.9
Z,20.0,16.01,2.09,-16.01,2.09,60.37,3.87
Z,30.0,12.82,4.36,-12.82,4.36,60.11,4.72
Z,40.0,11.8,3.12,-11.36,4.47,60.13,3.37
Z,50.0,8.77,4.02,-8.73,4.12,60.33,3.57
Z,60.0,8.87,3.41,-0.98,9.46,60.57,4.23
Z,70.0,7.79,6.34,-0.29,10.04,60.4,2.67
Z,80.0,5.78,6.35,-2.45,8.23,59.9,3.86
Z,90.0,6.66,9.57,2.08,11.47,60.01,4.1
Z,100.0,6.74,15.22,6.74,15.22,61.3,2.56
S,0.0,21.28,0.83,-21.28,0.83,61.83,4.04
S,10.0,19.18,0.97,-19.18,0.97,62.2,3.52
S,20.0,15.99,2.62,-15.99,2.62,61.79,3.9
S,30.0,13.49,3.65,-13.49,3.65,61.37,2.87
S,40.0,10.62,3.26,-9.36,5.99,61.2,4.62
S,50.0,8.98,2.97,-5.31,7.83,61.6,2.66
S,60.0,8.76,4.86,-3.09,9.53,62.2,3.6
S,70.0,6.6,4.83,-3.05,7.59,61.73,4.78
S,80.0,8.31,10.42,3.64,12.82,61.29,3.12
S,90.0,4.36,2.91,-1.07,5.13,61.97,3.46
S,100.0,3.06,4.85,3.06,4.85,61.93,3.27
O,0.0,22.71,0.97,-22.71,0.97,61.79,3.63
O,10.0,20.54,1.78,-20.54,1.78,62.18,3.66
O,20.0,18.05,2.8,-18.05,2.8,61.24,4.21
O,30.0,15.67,4.65,-15.67,4.65,61.61,3.79
O,40.0,11.83,3.12,-10.61,6.09,61.09,4.28
O,50.0,11.16,3.48,-9.99,6.06,61.41,3.59
O,60.0,9.11,4.52,-6.07,8.16,61.15,3.73
O,70.0,10.54,7.4,-4.29,12.14,61.51,2.46
O,80.0,8.13,9.9,0.53,12.8,62.74,4.08
O,90.0,5.55,7.19,1.13,9.02,61.8,3.61
O,100.0,3.17,4.61,3.17,4.61,61.67,4.71
I,0.0,20.88,0.88,-20.88,0.88,60.57,3.4
I,10.0,18.73,1.11,-18.73,1.11,62.4,4.5
I,20.0,16.85,1.38,-16.85,1.38,63.09,5.51
I,30.0,12.03,4.73,-12.03,4.73,62.57,3.88
I,40.0,10.59,3.31,-10.2,4.36,61.73,2.83
I,50.0,9.53,2.92,-8.13,5.76,61.95,3.91
I,60.0,7.94,3.74,-4.85,7.32,61.68,2.93
I,70.0,9.58,7.05,-0.66,11.88,62.59,4.45
I,80.0,7.03,7.17,0.02,10.04,61.93,3.38
I,90.0,7.92,11.76,3.04,13.85,62.17,2.89
I,100.0,5.5,11.84,5.5,11.84,61.17,3.38
N,0.0,23.42,1.37,-23.42,1.37,61.27,2.98
N,10.0,19.49,3.44,-19.49,3.44,61.87,3.76
N,20.0,15.82,5.19,-15.82,5.19,63.16,5.8
N,30.0,14.7,6.73,-14.67,6.79,61.96,5.27
N,40.0,11.14,5.12,-8.5,8.84,60.87,3.56
N,50.0,12.78,4.26,-7.04,11.49,61.96,2.71
N,60.0,9.47,3.9,-7.16,7.33,62.3,3.38
N,70.0,8.59,5.88,-6.47,8.16,61.75,4.49
N,80.0,5.69,4.74,-4.42,5.94,60.99,3.48
N,90.0,6.83,7.96,-2.18,10.26,62.8,4.12
N,100.0,10.68,16.26,10.68,16.26,60.44,3.33
A,0.0,21.51,0.86,-21.51,0.86,61.66,3.02
A,10.0,19.18,1.51,-19.18,1.51,62.29,4.42
A,20.0,15.23,3.92,-15.23,3.92,61.71,3.31
A,30.0,14.41,3.78,-14.41,3.78,60.97,4.04
A,40.0,9.79,4.44,-8.34,6.79,60.24,3.23
A,50.0,10.45,3.14,-6.68,8.62,61.43,3.84
A,60.0,8.83,4.43,-4.34,8.88,61.89,3.45
A,70.0,5.28,4.72,-1.81,6.84,61.53,3.95
A,80.0,4.76,5.95,-0.19,7.62,62.32,2.96
A,90.0,5.63,7.38,1.42,9.17,62.68,3.89
A,100.0,3.25,4.99,3.25,4.99,61.63,3.85
G,0.0,22.24,0.99,-22.24,0.99,62.22,4.7
G,10.0,20.31,1.44,-20.31,1.44,60.94,3.41
G,20.0,16.79,3.78,-16.79,3.78,60.66,3.4
G,30.0,14.93,3.21,-14.93,3.21,61.17,3.28
G,40.0,11.91,3.73,-11.23,5.45,60.76,4.36
G,50.0,11.28,4.11,-8.78,8.19,60.49,3.57
G,60.0,9.34,3.88,-5.2,8.67,61.03,2.77
G,70.0,7.56,5.17,-3.88,8.3,62.0,2.46
G,80.0,9.59,8.83,-0.63,13.02,62.13,2.76
G,90.0,7.51,11.66,1.23,13.81,61.9,5.11
G,100.0,5.28,10.34,5.28,10.34,60.97,3.85
B,0.0,21.86,1.03,-21.86,1.03,60.73,4.28
B,10.0,19.79,1.26,-19.79,1.26,61.06,4.24
B,20.0,17.37,2.48,-17.37,2.48,62.19,3.97
B,30.0,13.19,5.35,-13.19,5.35,61.57,3.07
B,40.0,13.54,2.3,-13.54,2.3,61.14,4.7
B,50.0,10.47,2.56,-8.76,6.28,60.71,2.89
B,60.0,8.42,4.59,-5.12,8.12,60.88,3.6
B,70.0,7.65,6.53,-3.75,9.34,60.73,2.95
B,80.0,9.07,9.06,-0.5,12.81,60.8,3.97
B,90.0,5.62,8.55,0.26,10.23,61.12,4.17
B,100.0,5.4,11.99,5.4,11.99,62.04,3.79
P,0.0,21.98,1.17,-21.98,1.17,61.27,4.28
