negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
J,90.0,54.08,22.15,54.08,22.15,4.83,0.84
J,100.0,84.86,17.72,84.86,17.72,4.76,0.96
M,0.0,6.4,0.0,-6.4,0.0,5.7,0.77
M,10.0,1.04,0.06,-0.76,0.71,5.68,0.68
M,20.0,1.18,0.63,-0.34,1.3,5.51,0.51
M,30.0,1.09,1.08,0.24,1.52,5.18,0.48
M,40.0,2.89,2.2,1.59,3.26,5.16,0.53
M,50.0,4.11,2.59,3.4,3.47,5.32,0.59
M,60.0,6.48,3.17,6.42,3.29,5.76,0.78
M,70.0,12.88,8.6,12.88,8.6,5.86,0.56
M,80.0,33.17,17.14,33.17,17.14,5.09,0.67
M,90.0,71.69,18.75,71.69,18.75,4.53,0.93
M,100.0,91.85,13.75,91.85,13.75,4.07,0.85
V,0.0,6.96,1.0,-6.96,1.0,6.06,0.72
V,10.0,2.9,0.7,-2.9,0.7,5.5,0.46
V,20.0,2.49,1.35,-2.4,1.5,5.95,0.52
V,30.0,1.35,1.06,-0.66,1.59,5.54,0.57
V,40.0,2.28,1.37,0.05,2.66,5.34,0.66
V,50.0,3.2,2.8,3.05,2.97,5.45,0.66
V,60.0,9.2,5.72,9.2,5.72,5.55,0.63
V,70.0,22.89,12.67,22.89,12.67,5.53,0.85
V,80.0,41.72,9.2,41.72,9.2,4.75,0.58
V,90.0,75.31,16.46,75.31,16.46,4.16,0.83
V,100.0,93.69,11.37,93.69,11.37,3.81,0.72
F,0.0,4.14,0.67,-4.14,0.67,5.69,0.78
F,10.0,1.06,0.08,-0.5,0.94,5.08,0.62
F,20.0,1.17,0.62,0.17,1.32,5.45,0.56
F,30.0,1.19,0.69,0.36,1.33,5.33,0.73
F,40.0,2.62,1.87,2.24,2.31,5.33,0.75
F,50.0,4.73,2.66,4.63,2.84,5.46,0.4
F,60.0,6.4,3.17,6.4,3.17,5.89,0.86
F,70.0,8.86,3.16,8.86,3.16,5.69,0.54
F,80.0,19.57,11.91,19.57,11.91,5.53,0.77
F,90.0,67.45,17.24,67.45,17.24,4.72,1.0
F,100.0,83.06,16.39,83.06,16.39,4.48,0.75
R,0.0,5.42,1.2,-5.42,1.2,5.89,0.67
R,10.0,1.13,0.1,0.48,1.03,5.32,0.59
R,20.0,1.52,0.88,1.23,1.25,5.65,0.54
R,30.0,2.11,1.61,1.55,2.16,5.55,0.58
R,40.0,2.65,1.65,2.54,1.82,5.38,0.62
R,50.0,3.88,2.14,3.46,2.77,5.32,0.58
R,60.0,5.76,2.89,5.76,2.89,5.42,0.72
R,70.0,9.73,4.08,9.73,4.08,5.28,0.66
R,80.0,17.74,7.81,17.74,7.81,5.12,0.59
R,90.0,63.11,19.25,63.11,19.25,4.3,0.74
R,100.0,87.86,15.82,87.86,15.82,4.16,0.76
Q,0.0,3.94,0.0,-3.94,0.0,5.51,0.63
Q,10.0,1.13,0.09,0.48,1.02,5.31,0.68
Q,20.0,1.63,1.05,0.99,1.67,5.46,0.68
Q,30.0,1.61,1.33,1.24,1.68,5.36,0.64
Q,40.0,2.55,1.59,2.41,1.79,5.5,0.73
Q,50.0,3.57,2.08,3.36,2.41,5.63,0.45
Q,60.0,5.53,3.37,5.53,3.37,5.45,0.63
Q,70.0,10.52,3.86,10.52,3.86,5.79,0.68
Q,80.0,21.36,12.23,21.36,12.23,5.66,0.64
Q,90.0,60.26,18.78,60.26,18.78,4.89,0.78
Q,100.0,91.26,16.07,91.26,16.07,4.19,0.56
Z,0.0,3.94,0.0,-3.94,0.0,5.69,0.52
Z,10.0,1.17,0.07,0.93,0.72,5.49,0.59
Z,20.0,1.39,0.8,1.17,1.09,5.82,0.46
Z,30.0,1.42,1.38,1.24,1.55,5.7,0.62
Z,40.0,2.49,1.56,2.25,1.89,5.87,0.7
Z,50.0,3.1,2.22,2.84,2.55,5.93,0.56
Z,60.0,4.16,2.82,4.16,2.82,6.0,0.71
Z,70.0,8.25,2.8,8.25,2.8,5.91,0.72
Z,80.0,14.93,5.43,14.93,5.43,5.81,0.7
Z,90.0,41.77,24.82,41.77,24.82,4.88,0.92
Z,100.0,84.83,15.64,84.83,15.64,4.16,0.7
S,0.0,3.94,0.0,-3.94,0.0,5.51,0.58
S,10.0,1.16,0.08,0.83,0.82,5.45,0.68
S,20.0,1.12,0.48,0.58,1.07,5.6,0.6
S,30.0,1.45,0.96,0.68,1.6,5.84,0.58
S,40.0,1.94,1.19,1.67,1.55,5.83,0.83
S,50.0,3.68,2.12,3.37,2.58,5.95,0.64
S,60.0,5.62,3.03,5.62,3.03,5.9,0.73
S,70.0,8.87,3.64,8.87,3.64,5.73,0.6
S,80.0,17.26,7.46,17.26,7.46,5.76,0.69
S,90.0,58.0,22.16,58.0,22.16,5.11,0.94
S,100.0,79.92,15.48,79.92,15.48,4.58,0.81
O,0.0,5.42,1.2,-5.42,1.2,5.64,0.73
O,10.0,1.07,0.11,-0.12,1.07,5.78,0.62
O,20.0,1.09,0.64,-0.19,1.25,5.31,0.7
O,30.0,1.63,1.23,0.86,1.85,5.7,0.63
O,40.0,2.38,1.81,1.82,2.36,5.49,0.57
O,50.0,3.28,2.08,2.86,2.63,6.07,0.62
O,60.0,6.29,3.73,6.29,3.73,5.79,0.81
O,70.0,8.65,3.98,8.65,3.98,6.12,0.77
O,80.0,22.24,12.43,22.24,12.43,5.45,0.71
O,90.0,59.67,16.49,59.67,16.49,4.45,0.93
O,100.0,86.22,16.69,86.22,16.69,4.25,0.71
I,0.0,3.94,0.0,-3.94,0.0,6.0,0.68
I,10.0,1.17,0.05,1.09,0.44,5.8,0.62
I,20.0,1.52,0.89,1.25,1.24,5.89,0.79
I,30.0,1.99,1.43,1.69,1.77,5.75,0.74
I,40.0,3.32,1.98,3.28,2.05,5.91,0.67
I,50.0,3.64,2.25,3.63,2.25,6.18,0.9
I,60.0,5.18,2.66,5.18,2.66,6.0,0.73
I,70.0,8.74,4.1,8.74,4.1,5.87,0.61
I,80.0,16.13,7.37,16.13,7.37,5.99,0.63
I,90.0,59.07,21.13,59.07,21.13,5.24,0.91
I,100.0,82.44,15.82,82.44,15.82,4.56,0.78
N,0.0,8.55,0.63,-8.55,0.63,5.77,0.61
N,10.0,2.81,0.96,-2.71,1.22,5.64,0.64
N,20.0,2.83,1.42,-2.66,1.72,5.84,0.72
N,30.0,1.98,2.29,-0.89,2.9,5.93,0.6
N,40.0,3.17,5.02,2.13,5.54,5.98,0.71
N,50.0,7.07,6.57,6.36,7.26,5.56,0.88
N,60.0,10.11,7.9,10.11,7.9,5.96,0.64
N,70.0,23.05,12.45,23.05,12.45,5.08,0.84
N,80.0,43.66,8.73,43.66,8.73,5.1,0.72
N,90.0,68.03,15.7,68.03,15.7,4.26,0.67
N,100.0,87.7,16.8,87.7,16.8,4.21,0.75
A,0.0,3.94,0.0,-3.94,0.0,5.48,0.66
A,10.0,1.18,0.42,-0.59,1.1,5.85,0.65
A,20.0,1.07,0.66,-0.32,1.22,5.66,0.66
A,30.0,1.36,1.07,0.04,1.73,5.73,0.74
A,40.0,2.08,1.61,1.41,2.21,5.6,0.78
A,50.0,2.87,2.25,2.34,2.79,5.71,0.53
A,60.0,3.82,2.81,3.77,2.87,5.6,0.65
A,70.0,8.38,3.36,8.38,3.36,5.92,0.68
A,80.0,13.68,3.8,13.68,3.8,5.22,0.79
A,90.0,47.41,18.59,47.41,18.59,5.16,0.78
A,100.0,86.5,16.33,86.5,16.33,4.41,0.9
G,0.0,4.73,1.15,-4.73,1.15,5.75,0.73
G,10.0,1.09,0.08,-0.24,1.07,5.42,0.56
G,20.0,1.19,0.65,0.31,1.32,5.59,0.67
G,30.0,1.49,1.12,0.05,1.86,5.64,0.72
G,40.0,2.06,1.68,1.58,2.14,5.42,0.74
G,50.0,3.66,2.55,3.3,3.0,5.44,0.63
G,60.0,5.85,3.1,5.85,3.1,5.44,0.69
G,70.0,7.41,3.15,7.41,3.15,5.38,0.73
G,80.0,18.35,9.4,18.35,9.4,5.34,0.55
G,90.0,62.94,13.23,62.94,13.23,4.51,0.7
G,100.0,83.59,17.11,83.59,17.11,4.41,0.81
B,0.0,3.94,0.0,-3.94,0.0,5.51,0.89
B,10.0,1.22,0.48,0.49,1.21,5.11,0.68
B,20.0,1.78,1.08,1.67,1.24,5.15,0.66
B,30.0,1.9,1.18,1.53,1.64,4.79,0.55
B,40.0,2.47,1.82,2.36,1.96,5.44,0.83
B,50.0,3.05,2.1,2.99,2.18,5.6,0.74
B,60.0,4.96,3.11,4.86,3.26,5.4,0.72
B,70.0,10.33,4.3,10.33,4.3,5.53,0.87
B,80.0,15.66,4.89,15.66,4.89,5.17,0.73
B,90.0,61.0,18.66,61.0,18.66,5.1,0.84
B,100.0,92.05,13.3,92.05,13.3,4.2,0.69
P,0.0,6.4,0.0,-6.4,0.0,5.72,0.66
P,10.0,1.09,0.09,-0.14,1.08,5.58,0.75
P,20.0,1.09,0.64,-0.26,1.23,5.27,0.53
P,30.0,1.48,1.06,0.53,1.75,5.45,0.66
P,40.0,1.97,1.66,1.46,2.12,5.55,0.62
P,50.0,3.31,2.63,3.14,2.83,5.54,0.56
P,60.0,6.47,3.9,6.47,3.9,5.33,0.6
P,70.0,10.7,4.24,10.7,4.24,5.59,0.66
P,80.0,18.93,11.05,18.93,11.05,5.73,0.78
P,90.0,62.61,20.4,62.61,20.4,4.43,0.72
P,100.0,88.87,14.36,88.87,14.36,4.2,0.71
