negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
16,80.0,5.13,3.62,4.98,3.82,6.3,0.19
16,90.0,5.54,4.84,5.05,5.34,6.4,0.26
16,100.0,8.25,4.58,8.25,4.58,6.41,0.25
17,0.0,0.0,0.0,0.0,0.0,8.27,0.17
17,10.0,1.0,0.69,0.28,1.18,8.28,0.21
17,20.0,1.9,1.37,0.92,2.15,8.44,0.23
17,30.0,2.94,1.97,2.77,2.21,8.59,0.25
17,40.0,4.12,2.51,3.81,2.96,8.71,0.24
17,50.0,6.42,2.89,6.42,2.89,8.88,0.28
17,60.0,6.16,3.42,5.99,3.72,8.92,0.29
17,70.0,6.24,4.2,6.24,4.2,8.96,0.27
17,80.0,8.4,4.77,8.36,4.85,9.07,0.32
17,90.0,10.6,3.73,10.6,3.73,9.22,0.35
17,100.0,13.45,4.89,13.45,4.89,9.3,0.31
18,0.0,0.01,0.03,-0.01,0.03,4.86,0.22
18,10.0,0.55,0.55,-0.11,0.78,4.81,0.22
18,20.0,1.12,1.01,0.17,1.5,4.77,0.2
18,30.0,1.12,0.7,-0.23,1.3,5.05,0.26
18,40.0,1.5,1.04,0.32,1.79,5.16,0.24
18,50.0,1.85,1.42,0.24,2.32,5.33,0.29
18,60.0,2.58,1.73,0.26,3.1,5.38,0.25
18,70.0,2.58,1.87,0.01,3.19,5.45,0.25
18,80.0,3.34,2.56,0.21,4.2,5.49,0.29
18,90.0,2.03,1.72,-0.03,2.66,5.55,0.35
18,100.0,2.42,2.97,2.42,2.97,5.65,0.32
20,0.0,0.02,0.04,-0.02,0.04,4.87,0.16
20,10.0,0.75,0.54,-0.18,0.91,4.76,0.16
20,20.0,1.08,0.8,-0.27,1.32,4.91,0.21
20,30.0,1.38,1.13,0.06,1.78,4.92,0.29
20,40.0,1.38,1.14,-0.19,1.78,5.02,0.24
20,50.0,2.25,1.67,-0.1,2.8,5.24,0.25
20,60.0,2.04,1.41,-0.64,2.4,5.22,0.25
20,70.0,2.09,1.49,-0.28,2.55,5.25,0.25
20,80.0,2.08,1.54,0.12,2.58,5.31,0.32
