negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
V,40.0,3.2,2.25,-1.29,3.69,0.19,0.04
V,50.0,3.78,2.71,-1.04,4.53,0.17,0.01
V,60.0,3.7,2.67,-1.34,4.36,0.18,0.02
V,70.0,5.25,4.77,-1.65,6.9,0.17,0.01
V,80.0,4.65,4.04,-0.97,6.08,0.18,0.03
V,90.0,4.9,3.91,-1.9,5.98,0.22,0.01
V,100.0,2.11,3.9,2.11,3.9,0.18,0.02
F,0.0,0.0,0.0,0.0,0.0,0.17,0.01
F,10.0,1.15,1.05,-0.54,1.46,0.18,0.03
F,20.0,1.9,1.27,-0.56,2.22,0.24,0.01
F,30.0,2.76,2.13,-1.06,3.33,0.25,0.01
F,40.0,3.77,2.42,-0.39,4.46,0.21,0.0
F,50.0,3.77,2.49,-1.62,4.21,0.22,0.02
F,60.0,4.6,4.08,-1.85,5.86,0.22,0.01
F,70.0,5.51,4.62,-1.15,7.1,0.21,0.0
F,80.0,5.31,5.36,-0.91,7.49,0.22,0.0
F,90.0,5.74,3.61,-0.81,6.73,0.18,0.02
F,100.0,2.02,3.44,2.02,3.44,0.17,0.01
R,0.0,0.0,0.0,0.0,0.0,0.17,0.02
R,10.0,1.12,1.09,-0.18,1.55,0.21,0.04
R,20.0,1.59,1.18,0.03,1.98,0.19,0.03
R,30.0,2.38,1.86,-0.88,2.89,0.24,0.02
R,40.0,2.35,2.0,-0.4,3.06,0.21,0.04
R,50.0,3.63,2.44,-0.73,4.31,0.16,0.01
R,60.0,3.46,2.5,-1.83,3.86,0.17,0.01
R,70.0,5.2,3.09,-0.65,6.02,0.2,0.04
R,80.0,5.15,3.59,-1.05,6.19,0.24,0.01
R,90.0,6.09,4.38,-0.87,7.45,0.24,0.02
R,100.0,2.18,4.2,2.18,4.2,0.25,0.01
Q,0.0,0.0,0.0,0.0,0.0,0.23,0.02
Q,10.0,1.2,0.76,-0.53,1.32,0.24,0.01
Q,20.0,2.16,1.56,-0.69,2.57,0.25,0.01
Q,30.0,2.02,1.51,0.17,2.52,0.25,0.02
Q,40.0,2.84,2.41,-0.34,3.71,0.23,0.02
Q,50.0,4.19,2.62,-0.46,4.92,0.26,0.01
Q,60.0,4.06,3.44,-2.16,4.86,0.23,0.02
Q,70.0,4.77,3.07,-0.31,5.67,0.25,0.02
Q,80.0,4.65,3.65,-1.1,5.8,0.24,0.02
Q,90.0,5.65,3.8,-0.03,6.81,0.23,0.0
Q,100.0,2.2,3.36,2.2,3.36,0.23,0.01
Z,0.0,0.0,0.0,0.0,0.0,0.21,0.03
Z,10.0,1.23,0.85,-0.33,1.46,0.22,0.02
Z,20.0,2.42,1.84,-0.32,3.02,0.2,0.03
Z,30.0,2.44,1.56,-0.18,2.89,0.25,0.01
Z,40.0,2.98,2.26,-1.38,3.48,0.26,0.01
Z,50.0,3.57,2.22,-1.56,3.91,0.24,0.03
Z,60.0,4.95,2.78,0.17,5.67,0.25,0.01
Z,70.0,4.96,4.29,-1.12,6.46,0.25,0.01
Z,80.0,5.82,5.14,-2.29,7.42,0.19,0.02
Z,90.0,4.71,3.21,-0.89,5.63,0.22,0.04
Z,100.0,1.88,3.65,1.88,3.65,0.25,0.01
S,0.0,0.0,0.0,0.0,0.0,0.25,0.01
S,10.0,1.15,0.89,-0.21,1.44,0.19,0.03
S,20.0,1.49,0.99,-1.02,1.47,0.16,0.01
S,30.0,2.93,1.96,-0.92,3.4,0.16,0.01
S,40.0,2.77,2.26,-1.43,3.28,0.17,0.01
S,50.0,4.27,2.3,-1.0,4.75,0.16,0.01
S,60.0,5.91,3.69,-2.09,6.64,0.15,0.01
S,70.0,4.45,3.85,-1.84,5.58,0.18,0.03
S,80.0,6.1,3.74,-0.87,7.1,0.19,0.03
S,90.0,5.32,3.98,-0.58,6.62,0.22,0.01
S,100.0,1.29,2.71,1.29,2.71,0.27,0.03
O,0.0,0.75,0.47,-0.75,0.47,0.19,0.03
O,10.0,1.52,1.19,-0.8,1.75,0.23,0.03
O,20.0,2.35,1.6,-1.42,2.47,0.24,0.03
O,30.0,2.66,2.09,-1.01,3.23,0.27,0.02
O,40.0,3.14,2.09,-1.76,3.34,0.2,0.04
O,50.0,3.15,2.32,-1.94,3.39,0.23,0.01
O,60.0,3.43,2.38,-1.22,4.0,0.22,0.01
O,70.0,6.19,4.19,-3.74,6.47,0.23,0.01
O,80.0,4.99,3.98,-1.41,6.22,0.25,0.01
O,90.0,6.23,4.87,-0.35,7.9,0.24,0.01
O,100.0,3.44,4.9,3.44,4.9,0.25,0.01
I,0.0,0.0,0.0,0.0,0.0,0.23,0.03
I,10.0,1.01,0.68,-0.31,1.18,0.24,0.02
I,20.0,2.11,1.75,-0.41,2.71,0.23,0.01
I,30.0,2.23,1.35,-0.54,2.55,0.2,0.03
I,40.0,3.61,2.43,-1.11,4.21,0.18,0.03
I,50.0,3.36,2.67,-1.16,4.13,0.17,0.01
I,60.0,4.01,2.98,-0.97,4.91,0.18,0.03
I,70.0,5.74,4.22,-2.02,6.83,0.19,0.04
I,80.0,4.87,3.62,-1.42,5.9,0.23,0.02
I,90.0,5.16,3.18,-1.03,5.98,0.18,0.03
I,100.0,2.97,4.78,2.97,4.78,0.21,0.02
N,0.0,0.0,0.0,0.0,0.0,0.25,0.01
N,10.0,1.08,0.63,-0.54,1.13,0.24,0.01
N,20.0,1.33,1.03,-0.49,1.62,0.24,0.01
N,30.0,2.1,1.56,-0.73,2.51,0.25,0.01
N,40.0,3.24,2.63,-0.3,4.16,0.22,0.01
N,50.0,3.17,2.64,-0.42,4.11,0.18,0.03
N,60.0,3.88,3.15,-0.88,4.92,0.15,0.01
N,70.0,4.5,2.5,-1.57,4.9,0.16,0.01
N,80.0,5.32,4.86,-0.59,7.18,0.16,0.01
