negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
V,80.0,15.33,6.81,-7.75,14.88,0.24,0.01
V,90.0,8.58,4.69,-3.36,9.18,0.24,0.01
V,100.0,7.71,9.42,7.71,9.42,0.25,0.02
F,0.0,0.0,0.0,-0.0,0.0,0.15,0.01
F,10.0,4.9,0.67,4.9,0.67,0.18,0.01
F,20.0,5.87,2.18,5.87,2.18,0.19,0.01
F,30.0,4.55,3.36,0.31,5.65,0.21,0.01
F,40.0,8.35,6.06,-4.29,9.39,0.23,0.01
F,50.0,12.03,11.2,-8.94,13.79,0.23,0.01
F,60.0,13.47,7.83,-12.55,9.23,0.23,0.02
F,70.0,15.67,10.45,-13.3,13.33,0.24,0.01
F,80.0,11.7,7.15,-5.17,12.7,0.24,0.01
F,90.0,9.19,5.31,-4.65,9.53,0.25,0.01
F,100.0,4.45,7.02,4.45,7.02,0.23,0.01
R,0.0,0.01,0.01,-0.01,0.01,0.14,0.01
R,10.0,4.89,0.57,4.89,0.57,0.17,0.0
R,20.0,4.95,1.49,4.95,1.49,0.19,0.01
R,30.0,4.63,2.54,2.36,4.72,0.2,0.02
R,40.0,7.73,6.44,-6.54,7.64,0.21,0.0
R,50.0,9.3,9.83,-5.08,12.54,0.23,0.01
R,60.0,17.27,11.8,-14.33,15.24,0.24,0.01
R,70.0,14.4,8.47,-12.69,10.87,0.24,0.01
R,80.0,12.74,6.4,-5.65,13.09,0.24,0.01
R,90.0,9.75,4.99,-1.29,10.87,0.25,0.01
R,100.0,5.56,7.87,5.56,7.87,0.24,0.02
Q,0.0,0.0,0.0,-0.0,0.0,0.15,0.01
Q,10.0,4.86,0.78,4.86,0.78,0.18,0.01
Q,20.0,5.41,2.01,5.41,2.01,0.19,0.01
Q,30.0,4.79,3.09,1.31,5.55,0.2,0.0
Q,40.0,5.99,4.41,-3.27,6.68,0.22,0.01
Q,50.0,8.58,8.73,-7.68,9.53,0.23,0.01
Q,60.0,13.3,8.11,-8.33,13.16,0.25,0.01
Q,70.0,13.03,9.24,-6.72,14.49,0.25,0.01
Q,80.0,12.2,6.51,-6.96,11.94,0.25,0.01
Q,90.0,9.33,4.82,-2.13,10.29,0.25,0.01
Q,100.0,10.81,13.7,10.81,13.7,0.24,0.01
Z,0.0,0.0,0.0,-0.0,0.0,0.14,0.01
Z,10.0,4.99,0.57,4.99,0.57,0.17,0.01
Z,20.0,5.76,1.77,5.76,1.77,0.2,0.01
Z,30.0,5.84,2.73,2.2,6.06,0.21,0.01
Z,40.0,8.8,7.19,-3.72,10.74,0.21,0.01
Z,50.0,8.75,5.79,-3.93,9.73,0.23,0.02
Z,60.0,15.34,12.06,-12.69,14.82,0.24,0.01
Z,70.0,15.94,9.14,-12.33,13.63,0.24,0.01
Z,80.0,14.23,6.96,-11.01,11.39,0.24,0.01
Z,90.0,10.07,7.21,0.61,12.37,0.24,0.02
Z,100.0,7.21,11.55,7.21,11.55,0.23,0.01
S,0.0,0.0,0.0,-0.0,0.0,0.16,0.01
S,10.0,4.91,0.59,4.91,0.59,0.19,0.01
S,20.0,5.38,2.45,5.23,2.77,0.2,0.02
S,30.0,4.31,3.28,2.07,5.0,0.22,0.02
S,40.0,6.88,4.67,-3.66,7.46,0.23,0.01
S,50.0,14.38,12.71,-10.67,15.95,0.24,0.02
S,60.0,10.26,8.32,-6.02,11.76,0.24,0.01
S,70.0,15.01,9.3,-13.22,11.7,0.24,0.01
S,80.0,11.95,6.67,-5.3,12.61,0.24,0.01
S,90.0,8.97,5.35,-2.45,10.15,0.25,0.02
S,100.0,4.04,6.49,4.04,6.49,0.24,0.01
O,0.0,0.04,0.04,-0.04,0.04,0.13,0.01
O,10.0,4.47,0.87,4.47,0.87,0.15,0.01
O,20.0,5.3,1.96,5.21,2.2,0.17,0.01
O,30.0,5.33,2.95,2.77,5.43,0.19,0.01
O,40.0,5.79,3.65,-4.59,5.07,0.21,0.01
O,50.0,7.86,7.4,-2.91,10.4,0.22,0.01
O,60.0,9.59,6.33,-3.64,10.9,0.22,0.01
O,70.0,15.64,9.61,-6.73,17.08,0.24,0.01
O,80.0,14.84,6.92,-8.95,13.71,0.25,0.02
O,90.0,10.42,6.52,3.06,11.9,0.24,0.01
O,100.0,9.1,12.01,9.1,12.01,0.25,0.01
I,0.0,0.0,0.0,-0.0,0.0,0.13,0.01
I,10.0,5.21,0.54,5.21,0.54,0.16,0.01
I,20.0,5.96,2.29,5.92,2.38,0.18,0.01
I,30.0,5.23,2.99,2.03,5.67,0.2,0.02
I,40.0,6.86,6.22,-4.91,7.84,0.21,0.01
I,50.0,10.16,10.73,-8.11,12.35,0.23,0.02
I,60.0,11.87,6.5,-7.79,11.07,0.23,0.01
I,70.0,15.96,10.19,-13.28,13.5,0.24,0.01
I,80.0,11.65,7.87,-1.13,14.02,0.25,0.02
I,90.0,7.8,4.87,-1.08,9.13,0.25,0.01
I,100.0,7.57,10.35,7.57,10.35,0.23,0.01
N,0.0,0.0,0.0,-0.0,0.0,0.16,0.0
N,10.0,4.74,0.74,4.74,0.74,0.18,0.01
N,20.0,4.8,2.21,4.75,2.32,0.19,0.01
N,30.0,5.84,5.64,-0.97,8.06,0.2,0.01
N,40.0,6.09,5.19,-3.56,7.17,0.22,0.01
N,50.0,7.83,5.22,-5.09,7.91,0.23,0.01
N,60.0,12.91,9.58,-10.06,12.54,0.24,0.01
N,70.0,9.94,8.99,-5.2,12.35,0.24,0.01
N,80.0,11.9,6.6,-5.28,12.54,0.25,0.01
N,90.0,8.74,4.17,-2.78,9.27,0.24,0.01
N,100.0,7.3,10.13,7.3,10.13,0.24,0.02
A,0.0,0.0,0.0,-0.0,0.0,0.14,0.01
