negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
J,20.0,1.43,0.95,-0.38,1.68,17.79,0.37
J,30.0,1.62,0.89,-0.2,1.84,17.44,0.46
J,40.0,2.13,1.54,0.71,2.53,17.2,0.48
J,50.0,3.19,2.22,1.21,3.7,17.04,0.52
J,60.0,3.56,2.85,1.92,4.13,17.13,0.58
J,70.0,5.15,4.33,1.14,6.63,17.08,0.71
J,80.0,4.51,2.56,0.96,5.09,17.02,0.75
J,90.0,6.84,4.17,4.79,6.42,16.56,0.81
J,100.0,7.86,5.85,7.86,5.85,16.85,0.74
Z,0.0,0.0,0.0,0.0,0.0,18.29,0.47
Z,10.0,1.03,0.91,0.34,1.33,18.29,0.48
Z,20.0,1.69,1.04,0.22,1.97,17.91,0.39
Z,30.0,1.84,1.68,0.08,2.49,17.37,0.45
Z,40.0,2.42,1.66,-0.27,2.92,17.42,0.83
Z,50.0,2.96,2.7,1.68,3.63,17.37,0.79
Z,60.0,3.75,2.67,1.87,4.2,17.28,0.66
Z,70.0,5.81,3.61,3.24,6.02,17.11,0.91
Z,80.0,6.54,4.52,5.52,5.72,16.91,0.69
Z,90.0,6.62,5.12,5.54,6.27,16.96,0.79
Z,100.0,5.2,3.35,5.2,3.35,16.92,0.93
R,0.0,0.0,0.0,0.0,0.0,18.47,0.37
R,10.0,1.02,0.69,-0.09,1.22,17.94,0.44
R,20.0,2.03,1.21,-0.17,2.36,17.94,0.6
R,30.0,2.15,1.77,0.37,2.76,16.93,0.51
R,40.0,2.13,1.39,0.23,2.54,16.97,0.4
R,50.0,3.3,2.87,0.89,4.28,16.8,0.56
R,60.0,3.93,3.33,1.55,4.91,16.73,0.54
R,70.0,3.53,2.68,2.63,3.57,16.65,0.55
R,80.0,4.83,3.99,1.47,6.09,16.45,0.73
R,90.0,6.08,5.49,4.21,7.02,16.64,0.75
R,100.0,6.86,4.77,6.86,4.77,16.89,0.79
C,0.0,0.0,0.0,0.0,0.0,19.61,0.47
C,10.0,1.12,0.75,-0.22,1.33,18.76,0.6
C,20.0,2.08,1.44,0.13,2.52,17.98,0.53
C,30.0,2.37,1.85,0.75,2.9,17.52,0.31
C,40.0,2.3,2.25,0.48,3.19,17.52,0.56
C,50.0,2.81,2.34,1.09,3.49,17.05,0.61
C,60.0,3.44,2.84,2.53,3.67,17.29,0.64
C,70.0,4.1,3.64,3.01,4.59,16.87,0.8
C,80.0,5.2,3.65,3.71,5.16,17.21,0.89
C,90.0,6.22,4.56,5.55,5.37,17.31,0.81
C,100.0,9.29,5.43,9.29,5.43,17.08,0.83
