negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
F,20.0,1.25,1.15,0.47,1.64,0.07,0.0
F,30.0,2.03,1.44,-0.46,2.45,0.07,0.0
F,40.0,3.28,2.04,-0.12,3.86,0.07,0.0
F,50.0,3.64,2.69,-1.05,4.4,0.07,0.0
F,60.0,3.11,2.43,-0.77,3.87,0.07,0.0
F,70.0,3.51,2.85,-0.06,4.52,0.07,0.0
F,80.0,5.2,4.25,-1.16,6.61,0.07,0.0
F,90.0,8.01,6.8,1.43,10.41,0.07,0.0
F,100.0,3.34,4.69,3.34,4.69,0.07,0.0
R,0.0,0.01,0.06,-0.01,0.06,0.07,0.0
R,10.0,1.0,0.78,-0.19,1.25,0.07,0.0
R,20.0,1.93,1.19,-0.11,2.26,0.07,0.0
R,30.0,2.39,1.67,-0.25,2.9,0.07,0.0
R,40.0,3.19,2.26,0.17,3.9,0.07,0.0
R,50.0,2.79,1.96,-0.09,3.41,0.07,0.0
R,60.0,3.86,3.43,-0.85,5.1,0.07,0.0
R,70.0,4.13,3.45,-0.22,5.38,0.07,0.0
R,80.0,5.34,3.86,1.43,6.44,0.08,0.0
R,90.0,5.68,4.52,-0.35,7.25,0.07,0.0
R,100.0,3.37,4.25,3.37,4.25,0.07,0.0
Q,0.0,0.0,0.0,0.0,0.0,0.07,0.0
Q,10.0,1.1,0.79,-0.07,1.35,0.07,0.0
Q,20.0,1.77,1.52,-0.37,2.31,0.08,0.01
Q,30.0,2.11,1.45,-0.08,2.56,0.08,0.0
Q,40.0,3.26,2.06,0.87,3.76,0.08,0.0
Q,50.0,3.41,2.79,-1.03,4.28,0.07,0.0
Q,60.0,3.74,2.8,-0.17,4.67,0.08,0.01
Q,70.0,5.22,3.8,0.13,6.45,0.07,0.0
Q,80.0,4.91,3.7,-1.28,6.01,0.07,0.0
Q,90.0,4.89,3.35,-0.09,5.93,0.07,0.0
Q,100.0,3.14,4.31,3.14,4.31,0.07,0.0
Z,0.0,0.0,0.0,0.0,0.0,0.08,0.01
Z,10.0,1.0,0.91,0.12,1.35,0.08,0.0
Z,20.0,1.87,1.32,0.58,2.21,0.08,0.0
Z,30.0,2.33,1.57,0.39,2.78,0.07,0.0
Z,40.0,1.88,1.67,-0.35,2.49,0.07,0.0
Z,50.0,2.9,1.93,-0.35,3.46,0.08,0.01
Z,60.0,4.23,3.08,0.48,5.21,0.07,0.0
Z,70.0,3.3,3.77,-1.05,4.89,0.07,0.0
Z,80.0,3.84,3.99,-0.43,5.52,0.07,0.0
Z,90.0,6.17,3.81,0.37,7.24,0.07,0.0
Z,100.0,2.67,3.53,2.67,3.53,0.07,0.0
S,0.0,0.0,0.0,0.0,0.0,0.07,0.0
S,10.0,0.85,0.79,-0.03,1.16,0.07,0.0
S,20.0,1.5,1.25,-0.08,1.95,0.07,0.0
S,30.0,1.61,1.06,0.2,1.92,0.07,0.0
S,40.0,2.94,2.27,0.84,3.62,0.07,0.0
S,50.0,3.9,2.03,-1.2,4.23,0.07,0.0
S,60.0,5.08,3.0,0.42,5.88,0.07,0.0
S,70.0,4.28,3.66,-0.16,5.63,0.07,0.0
S,80.0,5.95,3.05,-0.25,6.68,0.07,0.0
S,90.0,5.72,3.2,-0.22,6.55,0.07,0.0
