negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
18,50.0,5.15,2.59,-4.88,3.06,5.61,0.29
18,60.0,4.28,2.7,-4.09,2.98,5.55,0.3
18,70.0,4.69,2.57,-3.91,3.65,5.74,0.34
18,80.0,4.97,2.97,-3.13,4.87,5.53,0.27
18,90.0,5.14,3.05,-4.46,3.98,5.94,0.33
18,100.0,1.02,1.69,1.02,1.69,6.0,0.29
20,0.0,1.26,0.02,-1.26,0.02,4.97,0.2
20,10.0,2.12,0.57,-2.12,0.57,4.9,0.2
20,20.0,2.59,0.87,-2.59,0.87,4.94,0.23
20,30.0,3.64,1.57,-3.56,1.74,5.05,0.27
20,40.0,3.81,1.36,-3.81,1.36,5.32,0.23
20,50.0,3.18,2.08,-2.82,2.55,5.52,0.25
20,60.0,3.58,2.18,-3.0,2.93,5.53,0.29
20,70.0,4.35,2.51,-3.78,3.31,5.61,0.28
20,80.0,4.25,2.95,-3.01,4.2,5.78,0.26
20,90.0,5.48,2.98,-3.83,4.92,5.77,0.23
20,100.0,1.72,2.68,1.72,2.68,5.93,0.24
24,0.0,1.25,0.02,-1.25,0.02,4.92,0.13
24,10.0,2.16,0.47,-2.16,0.47,4.83,0.18
24,20.0,2.46,0.76,-2.46,0.76,5.0,0.17
24,30.0,3.02,1.62,-3.02,1.62,4.94,0.24
24,40.0,3.44,2.22,-3.42,2.26,5.2,0.19
24,50.0,3.77,2.89,-3.27,3.45,5.42,0.23
24,60.0,4.79,2.69,-4.69,2.86,5.51,0.3
24,70.0,4.86,3.06,-4.31,3.8,5.58,0.3
24,80.0,4.73,2.55,-3.36,4.19,5.7,0.31
24,90.0,6.58,2.79,-3.88,6.0,5.79,0.39
24,100.0,0.74,1.63,0.74,1.63,5.95,0.37
