negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
S,100.0,3.05,3.87,3.05,3.87,0.08,0.0
O,0.0,0.68,0.66,-0.68,0.66,0.07,0.0
O,10.0,1.34,1.2,-0.97,1.52,0.07,0.0
O,20.0,2.27,1.38,-0.55,2.6,0.08,0.01
O,30.0,2.93,1.95,-0.57,3.47,0.08,0.0
O,40.0,3.12,2.1,-1.23,3.56,0.07,0.0
O,50.0,3.14,3.13,-0.34,4.42,0.07,0.0
O,60.0,3.66,2.53,-0.4,4.43,0.07,0.0
O,70.0,4.7,4.57,-1.3,6.43,0.07,0.01
O,80.0,5.85,5.08,-1.38,7.62,0.07,0.0
O,90.0,5.11,3.34,-2.41,5.62,0.07,0.0
O,100.0,2.16,3.34,2.16,3.34,0.07,0.0
I,0.0,0.0,0.0,0.0,0.0,0.07,0.0
I,10.0,0.76,0.64,-0.3,0.95,0.07,0.0
I,20.0,1.94,1.19,0.19,2.27,0.07,0.0
I,30.0,1.64,1.74,-0.48,2.35,0.07,0.0
I,40.0,2.83,2.12,-0.8,3.44,0.07,0.0
I,50.0,3.57,2.09,-1.71,3.77,0.07,0.0
I,60.0,4.94,3.12,-1.02,5.75,0.08,0.01
I,70.0,5.53,3.53,-2.27,6.16,0.08,0.0
I,80.0,4.75,3.22,0.19,5.73,0.08,0.0
I,90.0,7.56,3.96,-0.12,8.53,0.08,0.0
I,100.0,2.92,2.86,2.92,2.86,0.08,0.0
N,0.0,0.0,0.0,0.0,0.0,0.07,0.0
N,10.0,1.23,0.99,0.0,1.58,0.07,0.0
N,20.0,1.76,1.16,-0.35,2.08,0.07,0.0
N,30.0,2.35,1.64,-0.45,2.83,0.08,0.01
N,40.0,2.99,2.68,-0.57,3.97,0.07,0.0
N,50.0,3.64,2.5,-0.69,4.36,0.07,0.0
N,60.0,3.36,2.65,-1.02,4.15,0.07,0.0
N,70.0,5.11,3.91,1.15,6.33,0.07,0.0
N,80.0,6.38,4.62,0.53,7.86,0.07,0.0
N,90.0,4.35,3.0,0.08,5.28,0.07,0.0
N,100.0,2.7,5.24,2.7,5.24,0.07,0.0
