negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
O,70.0,14.43,8.64,-13.86,9.54,0.21,0.01
O,80.0,10.77,6.18,-10.25,7.0,0.21,0.01
O,90.0,6.95,3.68,-5.23,5.88,0.23,0.01
O,100.0,3.58,5.68,3.58,5.68,0.24,0.01
I,0.0,0.08,0.01,-0.08,0.01,0.06,0.01
I,10.0,2.14,0.35,2.14,0.35,0.1,0.0
I,20.0,2.31,1.31,0.03,2.65,0.14,0.01
I,30.0,13.74,7.46,-13.62,7.67,0.15,0.01
I,40.0,23.08,10.49,-23.08,10.49,0.17,0.01
I,50.0,23.0,9.77,-23.0,9.77,0.18,0.01
I,60.0,23.33,10.53,-23.33,10.53,0.2,0.01
I,70.0,19.46,7.48,-19.17,8.21,0.22,0.02
I,80.0,14.92,6.11,-14.66,6.71,0.23,0.02
I,90.0,7.47,3.14,-5.92,5.54,0.23,0.01
I,100.0,3.77,5.66,3.77,5.66,0.23,0.01
N,0.0,0.08,0.05,-0.08,0.05,0.08,0.0
N,10.0,1.67,0.74,1.67,0.74,0.12,0.0
N,20.0,2.39,2.11,-1.01,3.02,0.14,0.01
N,30.0,14.06,7.51,-14.06,7.51,0.15,0.01
N,40.0,19.03,11.07,-19.03,11.07,0.17,0.01
N,50.0,16.61,9.19,-16.57,9.26,0.19,0.01
N,60.0,13.85,7.78,-13.85,7.78,0.2,0.01
N,70.0,16.19,9.32,-15.16,10.91,0.21,0.01
N,80.0,15.05,5.4,-14.74,6.19,0.22,0.01
N,90.0,7.84,3.41,-4.78,7.08,0.23,0.01
N,100.0,6.42,7.76,6.42,7.76,0.24,0.01
A,0.0,0.05,0.03,-0.05,0.03,0.07,0.0
A,10.0,1.81,0.5,1.81,0.5,0.11,0.0
A,20.0,1.6,1.15,0.16,1.97,0.13,0.0
A,30.0,14.58,7.58,-14.58,7.58,0.16,0.01
A,40.0,21.31,10.75,-21.31,10.75,0.17,0.01
A,50.0,27.04,9.0,-27.04,9.0,0.18,0.01
A,60.0,17.59,9.02,-17.39,9.4,0.2,0.01
A,70.0,18.76,8.91,-18.61,9.21,0.21,0.01
A,80.0,13.16,6.58,-12.32,8.05,0.22,0.01
A,90.0,8.07,3.13,-4.41,7.45,0.23,0.02
A,100.0,1.85,3.87,1.85,3.87,0.24,0.01
G,0.0,0.19,0.11,-0.19,0.11,0.07,0.01
G,10.0,1.57,0.7,1.57,0.7,0.12,0.0
G,20.0,1.89,1.47,-0.45,2.35,0.13,0.01
G,30.0,11.67,5.43,-11.31,6.14,0.15,0.01
G,40.0,20.85,6.7,-20.85,6.7,0.17,0.01
G,50.0,21.15,9.04,-21.15,9.04,0.19,0.01
G,60.0,16.3,8.26,-16.01,8.8,0.2,0.01
G,70.0,14.03,7.31,-13.48,8.28,0.21,0.01
G,80.0,12.6,5.81,-12.19,6.62,0.22,0.02
G,90.0,6.39,4.21,-3.74,6.67,0.23,0.02
G,100.0,2.78,5.02,2.78,5.02,0.24,0.01
B,0.0,0.07,0.05,-0.07,0.05,0.07,0.0
B,10.0,2.01,0.66,2.01,0.66,0.12,0.01
B,20.0,2.27,1.32,1.41,2.21,0.13,0.01
B,30.0,7.26,5.94,-6.8,6.46,0.15,0.01
B,40.0,18.96,8.1,-18.96,8.1,0.17,0.01
B,50.0,19.81,10.44,-19.76,10.54,0.19,0.01
B,60.0,14.08,8.01,-13.9,8.33,0.2,0.01
B,70.0,13.41,6.95,-13.29,7.18,0.21,0.01
B,80.0,8.83,6.94,-7.64,8.23,0.22,0.02
B,90.0,7.23,3.45,-5.22,6.08,0.24,0.01
B,100.0,3.17,4.8,3.17,4.8,0.24,0.01
P,0.0,0.07,0.03,-0.07,0.03,0.07,0.01
P,10.0,1.72,0.58,1.72,0.58,0.11,0.0
P,20.0,1.64,1.43,-0.01,2.18,0.13,0.0
P,30.0,10.68,6.98,-10.67,7.0,0.15,0.01
P,40.0,24.93,8.39,-24.93,8.39,0.17,0.01
P,50.0,23.12,9.75,-23.12,9.75,0.18,0.01
P,60.0,18.26,9.79,-17.92,10.4,0.2,0.01
P,70.0,18.25,8.7,-18.25,8.7,0.22,0.02
P,80.0,10.91,6.44,-9.21,8.71,0.22,0.01
P,90.0,7.72,3.26,-5.39,6.42,0.24,0.01
P,100.0,5.56,6.22,5.56,6.22,0.24,0.01
